source address,destination address,opcode,timestamp,counter,ONU_id,start,end
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.37560433333,1463,0,8.37560433333,8.37680052381
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.37727771429,1464,2,8.37727771429,8.37876190476
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.37923909524,1464,1,8.37923909524,8.38079528571
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.38127247619,1464,0,8.38127247619,8.38290066667
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.38337785714,1465,2,8.38337785714,8.38443004762
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.3849072381,1465,1,8.3849072381,8.38588742857
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.38636461905,1465,0,8.38636461905,8.38748880952
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.387966,1466,2,8.387966,8.38966619048
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.39014338095,1466,1,8.39014338095,8.39169957143
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.3921767619,1466,0,8.3921767619,8.39344495238
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.39392214286,1467,2,8.39392214286,8.39526233333
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.39573952381,1467,1,8.39573952381,8.39736771429
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.39784490476,1467,0,8.39784490476,8.39918509524
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.39966228571,1468,2,8.39966228571,8.40078647619
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.40126366667,1468,1,8.40126366667,8.40231585714
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.40279304762,1468,0,8.40279304762,8.4040612381
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.40453842857,1469,2,8.40453842857,8.40631061905
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.40678780952,1469,1,8.40678780952,8.408056
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.40853319048,1469,0,8.40853319048,8.40972938095
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.41020657143,1470,2,8.41020657143,8.4113307619
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.41180795238,1470,1,8.41180795238,8.41278814286
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.41326533333,1470,0,8.41326533333,8.41431752381
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.41479471429,1471,2,8.41479471429,8.41620690476
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.41668409524,1471,1,8.41668409524,8.41773628571
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.41821347619,1471,0,8.41821347619,8.41912166667
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.41959885714,1472,2,8.41959885714,8.42079504762
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.4212722381,1472,1,8.4212722381,8.42326042857
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.42373761905,1472,0,8.42373761905,8.42478980952
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.425267,1473,2,8.425267,8.42689519048
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.42737238095,1473,1,8.42737238095,8.42907257143
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.4295497619,1473,0,8.4295497619,8.43074595238
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.43122314286,1474,2,8.43122314286,8.43249133333
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.43296852381,1474,1,8.43296852381,8.43423671429
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.43471390476,1474,0,8.43471390476,8.43619809524
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.43667528571,1475,2,8.43667528571,8.43794347619
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.43842066667,1475,1,8.43842066667,8.43968885714
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.44016604762,1475,0,8.44016604762,8.4415782381
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.44205542857,1476,2,8.44205542857,8.44332361905
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.44380080952,1476,1,8.44380080952,8.444853
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.44533019048,1476,0,8.44533019048,8.44731838095
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.44779557143,1477,2,8.44779557143,8.4488477619
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.44932495238,1477,1,8.44932495238,8.45080914286
